user_id	game_id	game_time
233	618	483
233	237	0
233	799	397
233	615	407
233	784	437
233	988	575
233	415	382
233	392	433
233	918	365
233	895	286
233	398	0
233	904	104
234	916	309
234	669	465
234	151	429
234	847	245
234	288	0
234	319	505
234	57	342
234	547	0
234	806	294
237	576	417
237	45	84
237	372	709
237	544	269
237	978	0
237	241	389
237	86	224
237	183	0
238	10	0
238	870	282
238	406	676
238	397	131
238	348	390
238	183	904
238	115	0
238	343	1035
238	772	1167
238	644	434
238	796	356
238	978	180
238	473	728
238	243	99
239	648	609
239	740	615
239	65	299
239	970	241
241	796	472
241	995	383
241	74	969
241	506	326
241	319	150
241	397	282
241	943	487
241	656	301
241	938	399
241	7	547
241	614	339
241	682	504
241	662	944
241	871	25
241	865	657
241	497	1043
241	183	1067
242	841	455
242	377	0
242	114	327
242	107	140
242	894	0
243	612	594
243	318	0
243	358	0
243	45	202
243	975	518
243	999	68
244	26	0
244	191	1150
244	682	407
244	70	2226
244	621	1226
244	530	1244
244	92	0
244	240	1832
244	288	0
244	348	776
244	602	974
245	831	846
245	22	194
245	451	425
245	429	420
245	442	617
245	373	667
246	37	183
246	220	1030
246	778	0
246	465	468
246	838	181
246	581	389
246	270	408
246	192	926
247	65	809
247	266	296
247	340	680
247	443	1363
247	333	313
247	64	1776
247	708	690
247	232	139
247	607	0
248	26	119
248	335	775
248	10	380
249	594	70
249	245	355
249	276	425
249	138	869
249	894	504
249	608	422
249	240	291
249	484	361
249	745	479
249	20	0
249	758	0
249	183	912
250	226	0
250	817	532
250	939	151
250	197	394
250	153	0
250	127	0
250	866	847
250	16	366
250	734	1077
250	517	569
250	224	253
250	345	342
250	335	234
250	433	200
250	184	0
250	281	0
250	711	123
250	907	185
250	325	101
250	372	405
251	866	597
251	26	306
251	240	561
252	232	827
253	559	235
253	169	137
253	35	0
253	412	63
253	144	336
253	904	837
253	651	1622
254	540	0
254	761	338
254	593	0
254	538	72
254	776	206
254	666	464
254	16	0
254	375	312
254	968	1359
254	501	389
254	464	337
254	7	477
254	950	344
254	369	367
254	630	339
254	473	160
254	517	313
254	507	0
254	110	174
254	307	121
254	610	0
254	748	102
255	25	1203
255	725	422
255	145	237
255	345	9
255	15	194
255	654	306
255	114	636
255	302	480
255	85	678
255	75	509
255	563	331
255	609	0
255	532	209
255	118	0
255	142	0
255	325	73
255	129	236
255	777	353
256	942	174
257	183	692
257	644	850
257	907	932
257	682	956
257	735	0
257	877	709
257	614	416
257	469	947
257	422	838
257	270	857
257	129	607
257	976	1108
257	893	240
258	162	1273
258	343	207
259	90	307
259	189	531
259	272	570
259	774	19
259	764	199
259	559	16
259	618	362
259	602	396
260	423	0
260	9	336
260	480	456
260	834	1319
260	691	732
262	902	0
262	406	544
262	644	715
262	763	0
262	240	200
263	960	372
263	323	299
263	162	184
263	616	265
263	161	479
264	171	995
264	256	306
264	64	256
264	82	425
265	968	496
265	214	0
265	534	71
265	917	422
265	720	143
265	794	471
265	960	135
265	321	448
265	267	364
265	861	57
265	808	0
265	218	387
265	880	26
265	319	281
265	116	60
265	778	128
265	511	80
265	563	369
266	324	349
266	842	290
266	406	296
266	976	654
266	938	360
266	978	0
266	55	290
266	682	208
268	402	373
268	329	118
268	990	235
268	709	111
268	401	61
268	15	285
268	916	110
268	721	152
268	675	0
268	116	266
269	805	638
269	283	1060
269	390	325
269	212	0
269	858	0
269	830	0
269	522	471
269	767	39
269	894	0
269	896	0
269	648	181
269	69	59
269	736	549
270	121	0
270	769	193
270	980	237
270	149	425
270	282	309
270	367	2672
270	619	636
270	286	0
270	493	457
270	92	296
270	896	273
270	89	468
270	929	483
270	562	305
270	429	108
270	427	506
270	454	1052
270	812	1097
270	981	348
270	478	54
271	133	0
271	103	416
271	643	300
271	251	11
271	616	405
271	932	321
271	476	218
271	350	406
272	549	198
272	848	181
272	647	275
272	738	232
272	76	190
272	858	317
272	851	96
272	38	276
272	413	98
272	694	153
272	138	65
272	125	633
272	114	0
272	892	351
272	664	284
272	302	629
272	207	172
272	181	196
272	25	376
273	469	0
273	893	23
273	243	329
273	978	406
273	393	871
274	162	418
274	735	434
274	243	189
274	497	41
274	739	198
274	763	0
274	240	169
274	614	307
274	34	638
274	395	244
274	877	273
275	311	0
275	495	179
275	914	199
275	34	305
275	891	0
275	488	544
275	541	691
275	841	8
276	104	242
276	371	510
276	984	196
276	987	132
278	530	279
278	375	591
278	298	108
278	851	453
278	35	547
278	113	297
278	3	189
278	165	694
278	779	477
278	525	173
278	980	294
278	735	150
278	590	416
278	109	117
278	270	198
279	602	577
280	507	1060
280	481	208
280	289	109
280	144	268
280	274	620
280	181	424
280	175	289
280	530	595
280	239	0
280	214	0
280	577	1206
280	702	165
280	108	53
281	67	252
281	785	358
281	851	40
281	272	147
281	637	63
281	703	296
281	69	742
281	487	86
281	368	369
281	669	368
281	571	96
281	14	390
281	411	305
281	815	415
281	436	356
282	757	0
282	511	321
282	535	372
282	103	362
282	800	0
282	350	42
282	306	314
282	256	0
282	645	216
283	36	726
283	352	336
283	871	50
283	337	216
283	213	127
283	809	1374
284	492	116
284	782	115
284	584	0
284	495	0
284	920	475
284	459	75
284	102	309
284	232	295
284	847	0
284	125	182
284	378	354
284	118	16
284	455	349
284	81	302
284	358	245
284	547	17
284	819	501
284	498	0
284	106	0
284	631	308
284	590	163
285	70	756
285	301	704
285	763	900
285	739	0
285	348	469
285	907	824
285	976	66
285	115	0
285	944	575
285	243	346
285	877	131
285	870	181
285	46	1821
285	74	0
285	26	1027
285	585	342
286	753	811
286	999	895
286	40	879
286	93	0
286	634	628
286	62	173
286	541	204
286	981	307
287	920	825
287	230	0
287	216	400
287	441	685
287	540	59
287	171	466
287	561	358
288	927	266
289	767	56
290	439	391
290	775	564
290	879	145
290	360	203
290	148	226
290	237	363
290	95	64
290	632	321
290	162	628
290	642	136
290	997	0
290	49	387
290	415	0
290	114	0
291	301	936
291	872	290
291	7	486
291	74	179
291	995	0
291	183	551
291	682	35
291	392	465
291	240	0
292	485	324
292	59	129
292	405	156
292	699	290
292	769	34
292	127	0
292	459	0
292	920	469
292	954	121
292	563	368
292	491	508
292	440	289
293	749	589
293	602	68
293	621	540
293	793	1430
293	92	1555
293	682	1488
293	902	1713
293	26	2765
293	585	1187
293	74	908
294	506	115
294	872	1036
294	772	252
294	907	0
294	26	740
294	621	71
294	469	0
294	938	658
294	656	0
294	70	99
294	877	594
294	393	121
294	243	308
294	387	389
294	662	0
294	866	93
294	422	827
294	162	28
294	10	72
294	870	0
294	713	214
294	183	652
296	995	485
296	30	1415
296	7	950
296	530	825
296	943	399
296	978	338
296	393	121
296	162	425
297	76	627
297	932	0
297	870	166
297	20	388
297	225	1277
297	110	250
297	37	242
297	762	418
297	889	429
297	183	559
297	731	143
297	118	1480
297	485	623
297	827	640
297	533	419
297	163	493
298	372	516
298	61	474
298	151	1
298	53	226
298	200	534
298	283	1368
298	360	109
298	692	1098
298	499	814
298	377	619
298	17	0
298	594	974
298	833	354
298	601	2199
298	515	170
298	679	50
298	528	264
298	976	288
298	848	384
299	473	211
299	74	0
299	30	254
299	393	992
299	335	761
299	796	0
299	907	696
299	392	0
299	869	0
299	656	0
300	101	0
300	367	8
300	225	1613
300	440	189
300	207	313
300	219	12
301	902	229
301	335	0
301	621	319
301	793	0
301	995	0
301	34	580
301	735	46
301	944	516
301	656	336
301	319	243
301	422	11
301	866	180
301	871	258
301	240	265
301	865	437
301	473	557
301	397	310
301	943	574
301	324	148
301	869	236
301	772	933
301	796	482
303	10	386
303	614	1116
303	866	179
303	397	0
303	978	286
303	34	906
303	335	415
303	92	239
303	348	297
303	74	647
303	662	453
303	115	1359
303	763	938
303	30	0
303	473	63
303	26	852
303	656	739
304	516	327
304	452	314
305	662	644
305	26	1100
305	270	240
305	872	0
305	749	628
305	395	971
305	74	646
305	614	549
305	115	157
305	191	1233
305	870	1243
305	335	853
305	469	490
306	602	316
306	183	0
306	497	8
306	335	0
306	865	302
307	92	125
307	793	0
307	335	288
307	74	459
307	406	453
307	995	859
307	270	387
307	662	974
307	191	335
307	473	145
307	422	0
307	506	524
307	944	710
307	865	1134
307	713	255
307	735	103
307	842	471
308	713	44
308	115	0
308	602	307
308	301	0
308	422	395
308	183	83
308	614	868
308	871	491
308	7	17
308	644	123
308	842	51
308	749	124
309	372	332
309	118	356
309	219	163
309	492	269
309	250	0
309	384	571
309	185	188
309	541	314
310	872	268
310	39	174
310	938	549
310	682	272
310	395	117
310	602	154
310	324	0
310	393	316
310	55	279
310	749	849
311	792	0
311	874	264
311	920	661
311	762	199
311	621	180
311	520	0
311	891	539
311	445	0
311	362	0
311	456	1175
312	183	492
312	335	0
312	243	329
312	976	387
312	869	705
312	907	1006
312	877	0
312	387	330
312	749	142
312	343	0
312	585	54
313	374	421
313	99	723
313	254	299
313	641	688
313	114	269
313	163	278
313	526	182
313	293	512
313	902	174
315	585	27
315	74	412
316	88	366
316	171	224
317	6	423
317	316	2950
317	424	36
318	775	448
318	140	83
318	21	440
318	89	371
318	954	438
318	650	911
318	560	535
318	336	172
318	308	780
318	334	552
318	151	242
318	408	0
318	544	0
318	300	0
318	705	613
318	520	0
318	889	0
318	85	246
318	193	177
319	74	431
319	267	315
319	977	272
319	867	218
319	466	273
319	537	332
319	614	0
319	708	598
319	442	128
319	701	65
319	944	37
319	839	626
319	844	0
320	455	1033
320	324	663
320	938	149
320	559	193
321	773	441
321	791	1285
321	673	256
321	250	389
321	939	281
322	92	425
322	763	336
322	869	1480
322	865	0
322	506	501
322	902	522
322	392	314
322	866	1238
322	335	222
322	191	366
322	656	0
322	871	0
322	397	0
322	406	0
322	644	0
322	422	230
322	319	12
322	978	262
322	7	147
322	713	291
322	793	240
324	820	52
324	547	0
324	575	56
324	549	722
326	276	425
326	972	466
326	429	0
326	442	194
326	474	509
326	459	396
326	618	103
326	809	376
326	220	615
326	128	382
326	783	923
326	465	238
326	595	0
326	791	478
326	984	33
326	942	400
326	214	0
326	207	0
326	278	115
327	668	502
327	142	506
327	934	541
327	822	0
327	695	294
327	821	0
327	105	0
327	655	0
329	39	568
329	92	133
329	871	1320
329	869	216
329	585	394
329	530	429
330	473	700
330	46	0
330	614	0
331	641	667
331	788	220
331	160	1160
331	822	555
331	723	728
332	377	181
332	433	129
332	879	526
332	183	364
332	862	207
332	616	270
332	54	680
332	775	256
332	25	647
332	214	0
332	162	88
332	992	392
333	828	223
333	860	418
333	535	0
333	871	950
333	812	0
333	232	185
334	46	0
334	469	811
334	348	1669
334	907	1507
334	865	716
334	585	673
334	530	0
334	26	1168
334	397	286
334	406	788
334	869	0
334	995	900
334	866	672
334	387	0
334	270	229
334	713	0
334	473	1130
334	877	553
334	902	1084
335	39	0
336	852	508
336	235	109
336	531	437
336	440	433
337	134	194
337	671	269
338	642	1182
338	652	0
338	714	0
338	676	331
338	474	138
338	668	2
338	225	574
338	76	0
338	84	60
338	340	683
339	54	452
339	185	62
339	139	0
339	755	67
339	519	424
339	0	633
339	143	255
339	181	372
339	726	200
339	786	367
339	354	39
339	979	234
339	232	234
339	600	0
339	937	232
339	724	399
339	282	528
339	784	187
339	45	1
339	307	0
339	712	0
339	729	337
339	981	0
339	288	471
339	957	359
339	424	173
340	495	226
340	848	324
340	299	197
340	54	646
340	784	751
340	861	875
340	609	37
340	285	295
340	79	389
340	962	0
341	7	0
341	397	418
341	55	190
341	866	330
341	473	562
341	270	0
341	26	431
341	907	141
341	893	280
341	735	480
341	183	0
341	74	0
341	422	121
341	793	672
341	772	0
341	191	98
342	378	1254
342	778	409
342	595	0
342	331	841
342	578	581
342	279	0
342	648	194
342	163	39
342	502	0
342	258	0
343	893	13
343	30	300
343	877	551
343	621	443
343	7	252
343	393	567
343	34	107
343	871	841
343	749	445
345	682	417
345	92	1146
345	324	432
345	585	200
345	26	11
345	944	330
345	162	1063
345	387	27
345	943	146
345	621	0
345	191	241
345	842	278
345	907	56
345	10	0
345	348	243
345	422	417
345	662	0
345	39	440
346	288	945
347	944	358
347	243	211
347	319	302
347	585	358
347	26	123
348	229	543
348	431	1524
348	442	419
348	456	332
348	734	0
348	303	339
348	77	997
348	910	856
348	656	531
348	802	928
348	481	0
348	105	0
348	983	5
348	385	1252
348	924	1444
348	41	487
348	670	842
348	48	0
348	352	0
348	836	909
349	117	52
349	754	0
349	193	316
349	138	131
349	370	138
349	495	0
349	446	693
349	596	99
350	183	1076
350	324	200
350	129	145
350	870	569
350	34	410
350	506	1213
350	301	669
350	397	0
351	495	1080
351	43	0
351	484	0
352	676	247
352	308	386
352	171	428
352	643	371
352	158	295
352	932	602
352	11	283
353	527	118
353	81	0
353	429	781
353	159	747
353	278	0
353	418	46
354	554	0
354	723	55
354	82	227
354	796	147
354	839	663
354	503	307
354	516	317
354	441	0
354	200	0
354	146	5
354	770	65
354	222	329
354	70	156
354	549	179
354	86	328
354	99	22
354	174	222
354	492	104
354	905	228
354	729	395
355	22	169
355	616	159
355	209	430
355	447	364
355	915	120
355	989	469
355	48	45
355	849	383
355	570	306
355	589	281
355	394	333
355	514	160
355	736	187
355	699	656
355	19	0
355	998	114
355	715	0
355	848	0
355	157	0
356	656	1583
356	944	342
356	288	853
356	530	652
356	497	717
356	870	438
356	10	128
356	735	410
356	393	1385
356	92	1753
356	713	92
356	183	333
356	506	885
356	943	460
356	793	147
356	26	1162
356	270	678
356	324	251
356	796	1665
356	938	655
357	944	583
357	162	85
357	301	350
357	938	664
357	46	179
357	872	657
357	395	168
357	469	367
357	319	527
357	26	732
357	348	201
357	842	299
357	865	0
358	7	81
358	749	115
358	324	575
358	866	494
358	682	1621
358	662	1133
358	39	393
358	422	684
358	183	439
358	944	554
358	74	435
358	506	235
360	183	596
360	350	227
360	462	467
361	46	74
361	644	930
361	270	539
361	387	357
361	406	1322
361	473	713
361	395	182
361	115	202
361	422	886
361	240	1376
361	301	796
361	319	44
362	988	429
362	881	481
362	271	148
362	899	188
362	711	0
363	902	199
363	343	820
363	662	811
363	865	191
363	335	334
363	243	0
363	70	2284
363	682	172
363	871	204
363	34	213
364	760	910
364	888	20
364	944	311
364	174	460
364	256	401
364	890	0
364	699	538
364	777	0
364	795	594
364	215	506
364	164	202
364	209	306
364	516	1042
364	640	0
364	473	354
364	989	436
365	594	1347
365	433	30
365	715	43
365	883	1375
365	930	229
365	174	124
365	163	505
365	360	1259
365	791	724
365	554	186
365	798	15
365	115	296
365	711	526
365	942	0
365	279	77
365	378	515
365	439	589
365	232	1934
367	982	189
367	839	147
367	857	799
367	254	160
367	228	53
367	290	0
367	832	316
367	617	111
367	721	436
367	774	685
367	265	252
367	189	0
367	725	454
368	8	0
368	493	336
368	484	452
368	657	0
368	108	377
368	813	513
368	25	573
368	4	69
368	744	197
368	50	433
368	337	73
368	615	19
368	445	114
369	129	656
369	387	807
369	46	541
369	872	1042
369	392	273
369	614	192
369	842	211
369	7	0
369	772	280
369	796	414
369	319	381
369	621	232
370	411	267
370	70	438
370	212	341
370	939	466
370	420	0
370	215	0
370	744	255
371	185	272
371	812	548
371	894	653
371	879	333
371	586	187
371	816	655
371	105	202
371	418	0
371	942	985
371	735	406
371	924	0
371	13	448
371	890	366
371	29	563
371	977	404
371	654	445
371	471	72
371	921	374
372	1	373
372	512	560
372	859	234
372	57	508
372	379	0
372	637	322
372	689	0
372	596	126
372	276	0
372	837	447
373	26	797
373	506	243
373	92	268
373	735	1108
373	644	284
373	34	25
373	907	850
373	662	58
373	55	245
373	976	0
374	894	167
374	871	488
374	473	128
374	209	330
374	941	711
374	148	643
374	111	73
374	875	591
374	676	604
374	658	888
374	908	465
374	878	199
374	944	243
374	100	431
374	513	0
374	485	237
374	920	768
374	893	440
374	957	291
374	190	421
375	385	405
376	162	1294
376	842	297
376	392	39
376	602	484
376	944	740
376	866	71
377	320	0
377	504	0
377	522	0
377	648	1070
377	52	423
377	433	531
377	401	604
377	385	125
377	281	654
377	585	0
379	967	544
379	591	667
379	638	148
379	129	160
379	540	231
379	148	2297
379	340	583
379	433	0
379	582	976
379	105	255
379	478	41
379	830	962
380	406	732
380	26	1981
380	735	456
380	877	0
380	162	757
380	397	0
380	763	348
380	55	0
381	456	316
381	806	1464
381	914	0
381	155	277
381	176	0
381	942	408
382	127	0
382	667	283
382	917	345
382	490	180
382	340	977
382	933	246
382	138	0
382	830	277
382	851	264
382	82	518
382	991	1132
382	75	473
382	728	492
382	307	724
382	884	726
382	389	414
383	208	439
383	675	0
383	858	548
383	740	319
383	460	0
383	136	72
383	97	163
383	775	257
383	710	0
383	617	1087
383	315	37
384	183	0
384	244	138
384	995	575
384	642	27
384	340	307
384	104	234
384	125	577
384	106	151
384	715	407
384	323	643
385	592	569
385	505	0
385	228	3
385	889	234
385	507	602
385	878	447
385	393	183
385	277	709
385	691	485
385	479	373
385	986	478
385	233	533
385	795	531
385	71	160
385	60	315
385	487	201
385	829	0
385	508	0
386	243	89
386	39	0
386	10	917
386	406	31
386	893	476
387	572	330
387	449	538
387	69	48
387	42	33
387	198	456
387	860	0
387	841	487
387	942	293
387	317	543
388	804	682
388	181	272
388	645	0
388	820	428
388	496	557
388	375	778
388	11	16
388	188	453
388	615	346
388	722	500
389	246	411
389	20	276
389	499	352
389	295	337
389	281	0
389	928	1330
389	273	132
389	25	379
389	155	501
389	372	220
389	219	256
389	353	334
389	279	0
389	481	147
389	512	114
389	687	0
390	422	425
390	585	411
390	10	265
390	74	336
390	644	922
390	943	124
390	944	0
390	877	487
390	621	62
390	70	0
390	602	55
390	995	0
390	870	522
390	270	457
390	393	234
390	34	135
390	614	69
390	749	0
390	662	0
390	793	583
391	763	1160
391	735	703
391	406	416
392	483	597
392	491	289
392	941	0
392	956	1023
392	435	0
393	855	127
393	652	0
393	58	210
393	492	27
393	812	465
393	643	356
393	962	228
393	595	49
393	220	812
393	783	254
393	278	350
393	415	290
393	87	29
393	293	303
393	879	215
393	418	940
394	693	1088
394	269	1101
394	527	624
394	198	296
394	675	732
394	791	1184
394	235	0
394	81	1731
394	569	1699
394	981	940
394	351	497
394	595	804
394	134	34
394	940	526
394	206	1046
394	522	391
394	655	360
394	990	823
394	593	0
394	468	0
396	397	490
396	826	416
396	728	176
396	118	318
396	971	210
396	69	796
396	647	0
396	956	174
396	144	579
396	857	665
397	644	0
397	393	894
397	944	288
397	46	13
397	763	0
397	473	96
397	301	295
397	26	108
398	994	274
398	516	557
398	559	398
398	543	1340
398	644	336
398	58	352
398	547	587
398	699	1097
398	875	970
398	765	351
398	71	474
398	920	207
398	834	684
398	145	518
398	766	288
398	930	322
398	619	1431
398	734	109
399	675	253
399	946	403
399	541	0
399	358	183
399	907	244
399	260	798
399	676	332
399	734	251
399	151	564
399	33	723
399	352	718
400	128	0
401	375	416
401	820	374
401	803	73
401	148	0
401	621	185
401	699	471
401	823	148
401	544	0
401	80	627
401	821	186
401	102	0
401	99	219
401	875	235
401	113	729
401	789	341
401	251	432
401	117	64
401	543	0
401	660	0
402	768	375
402	919	169
402	380	436
402	467	304
402	124	0
402	510	153
402	155	971
402	724	358
402	833	0
402	484	336
402	168	2
402	219	874
402	650	730
402	197	138
403	533	1269
403	414	28
403	954	389
404	865	482
404	735	281
404	907	0
404	348	58
404	869	81
404	301	174
404	240	500
404	46	272
404	469	227
404	30	362
404	976	0
404	55	323
404	763	1740
404	902	311
404	191	305
404	10	192
405	115	1024
405	422	490
405	335	113
405	585	28
405	978	616
405	749	497
405	39	561
405	393	359
406	347	341
406	943	457
406	29	162
406	642	325
406	431	284
406	936	32
406	861	139
407	578	72
407	151	421
407	279	409
407	714	276
407	641	305
408	307	327
408	138	341
408	855	330
408	748	141
409	978	824
409	39	0
409	735	143
409	865	0
409	943	246
409	877	257
409	240	471
409	469	0
409	902	254
409	944	762
409	348	756
409	497	0
409	621	363
409	55	988
409	387	595
409	395	892
411	485	84
411	345	69
411	204	404
411	87	772
411	833	0
411	605	2
412	925	315
412	155	490
412	162	387
412	984	732
412	643	194
412	693	707
412	1	1151
412	733	360
412	42	290
412	74	0
412	395	661
412	874	103
412	43	169
412	820	0
412	613	257
412	822	408
412	210	236
413	387	0
413	713	131
413	92	303
413	324	39
413	585	81
414	232	0
414	806	1261
414	686	628
414	762	1615
414	110	465
414	139	0
414	463	392
414	889	530
414	982	179
414	870	298
414	946	465
414	904	0
414	956	53
414	608	0
414	327	75
415	656	390
415	877	1432
415	395	53
415	393	563
415	392	0
415	943	479
415	871	0
415	335	0
415	270	714
415	397	1264
415	644	717
415	772	0
415	324	994
415	869	512
415	938	245
415	682	503
415	183	545
415	893	582
415	92	410
416	517	522
416	430	982
416	321	392
416	283	0
416	501	605
417	682	114
417	749	177
417	793	0
417	866	367
417	30	1029
417	506	491
417	324	342
417	183	1607
417	842	1947
418	829	149
418	339	367
418	722	104
418	554	1046
418	15	568
418	26	808
418	700	92
418	417	752
418	310	469
418	385	611
418	708	990
418	175	1047
418	270	250
418	544	359
418	976	375
418	476	43
418	677	0
419	921	472
419	72	1605
419	762	925
419	490	1358
419	89	184
419	197	1513
419	535	514
419	820	127
419	630	0
419	683	130
419	489	187
419	707	378
419	920	1125
419	619	0
419	612	301
419	798	596
420	183	0
420	682	419
420	39	562
420	34	417
421	497	383
421	192	669
421	342	1137
421	885	171
421	891	136
421	962	624
421	94	0
421	296	0
421	462	399
421	114	0
421	314	0
421	218	0
421	225	179
421	393	255
421	127	106
421	599	0
422	406	308
422	243	672
422	162	843
422	978	589
422	944	452
422	39	720
422	129	99
422	614	470
422	749	486
423	254	272
423	702	425
423	439	465
423	189	406
423	791	51
423	997	0
424	402	236
424	986	60
424	61	743
424	754	190
425	554	0
425	315	650
425	892	153
425	822	299
425	109	0
425	228	342
425	270	283
425	929	0
426	858	3500
426	607	96
426	602	420
426	251	233
426	388	316
426	643	722
426	222	0
426	791	280
426	95	242
426	631	1401
426	240	0
426	582	583
426	513	498
426	429	116
426	995	241
426	216	788
426	661	742
426	949	485
426	475	0
426	99	535
426	946	0
427	530	267
427	713	710
427	739	808
427	735	259
427	270	213
427	872	0
427	978	488
427	30	164
427	55	733
427	162	608
427	395	364
427	393	70
427	115	727
427	7	487
427	944	294
428	485	1881
428	841	473
428	103	32
428	114	476
428	151	136
429	278	573
429	136	0
429	804	666
429	977	2
429	64	409
429	447	183
429	81	63
429	372	744
429	331	175
429	883	486
429	358	35
429	642	278
430	240	316
430	143	464
430	294	911
430	495	0
430	682	28
430	502	38
430	261	30
430	461	825
430	757	0
430	419	414
430	366	171
430	124	242
430	264	2
430	59	402
430	501	66
430	157	105
430	374	148
430	677	649
430	166	1300
431	763	1261
431	55	792
431	796	1419
431	713	874
432	458	281
432	337	303
432	674	420
432	579	927
432	577	195
432	471	108
432	993	149
432	896	0
432	759	249
432	531	572
432	583	403
432	242	143
432	485	369
432	198	0
432	153	441
432	147	1116
432	741	47
433	424	0
433	851	163
433	304	240
433	354	720
433	814	237
433	828	623
433	539	359
435	686	425
435	679	338
435	814	410
435	600	0
435	798	0
435	454	0
435	21	515
435	973	307
435	685	833
435	649	57
435	817	0
435	698	0
436	87	0
436	611	195
436	998	123
436	699	435
436	473	483
436	209	209
437	120	634
437	219	3
437	594	637
437	207	151
437	812	0
437	619	0
437	293	0
438	223	124
438	463	79
438	246	380
438	71	213
438	353	188
438	192	626
438	716	435
438	896	66
439	469	111
439	191	19
439	240	353
439	319	127
439	324	418
439	978	0
439	270	139
439	387	418
439	871	230
439	944	615
439	796	25
439	343	674
439	55	157
439	943	0
439	602	285
439	793	148
440	562	381
440	136	421
440	120	33
440	551	560
440	212	335
440	459	371
440	697	401
440	984	136
441	497	1282
441	7	757
442	10	0
442	521	0
442	765	0
442	549	220
442	537	0
442	498	424
442	930	99
442	338	208
442	875	342
442	398	103
442	632	781
442	910	262
442	619	104
443	754	31
443	815	468
443	510	368
443	223	146
443	445	539
443	564	150
443	180	128
443	675	213
443	349	307
443	179	493
443	605	0
443	756	0
444	582	384
444	519	583
444	469	316
444	550	0
445	74	96
445	335	40
445	343	168
445	191	141
445	976	560
446	988	809
446	102	87
446	675	182
446	970	71
446	296	375
446	939	507
446	722	6
446	96	343
446	474	223
446	796	277
447	865	0
447	506	425
447	907	1797
447	870	463
447	877	533
447	243	0
447	46	613
447	348	706
447	30	273
447	796	169
447	162	589
447	944	0
447	129	368
448	141	104
448	135	72
448	85	139
448	197	579
448	778	352
448	169	235
448	816	0
448	358	157
448	219	317
448	871	22
448	123	0
448	492	176
448	345	466
448	576	30
448	883	578
448	704	1
448	747	0
448	276	0
448	88	486
449	772	373
449	46	698
449	288	192
449	343	1306
449	938	333
449	614	1549
449	30	818
449	662	722
449	26	1524
449	469	748
449	585	1444
449	34	2115
449	682	0
449	39	545
450	10	362
450	395	818
450	406	178
450	938	197
450	7	41
450	26	116
450	422	480
450	662	471
450	976	410
450	70	107
450	392	210
450	530	656
450	497	392
450	872	690
451	50	399
451	396	0
451	705	176
451	567	9
451	269	0
451	77	658
451	980	450
451	658	95
451	547	119
451	432	0
451	45	564
451	505	530
452	372	1053
452	237	599
452	72	847
452	250	722
452	430	0
452	841	535
453	991	239
453	187	79
453	311	292
453	314	873
453	853	113
453	692	734
453	980	533
454	938	276
454	530	306
454	387	12
454	602	454
454	902	0
454	772	23
454	497	151
454	735	0
454	713	340
454	162	34
454	585	584
456	644	42
456	183	0
456	469	147
456	976	813
456	10	524
456	92	1574
457	57	0
457	120	379
457	920	0
457	446	81
457	214	456
457	119	483
457	387	318
457	381	216
457	25	787
457	971	376
457	901	407
458	871	387
458	877	0
458	796	235
459	893	57
459	943	132
459	772	99
459	976	237
459	240	1523
459	34	455
459	877	1406
459	902	3574
459	191	0
459	270	771
459	585	191
461	473	168
461	506	0
461	739	111
461	183	667
461	842	356
461	656	217
461	115	268
461	763	417
461	34	14
461	497	22
461	74	369
461	240	181
461	129	244
461	893	481
461	772	217
461	871	275
462	285	289
462	220	347
463	397	692
463	32	268
463	766	401
463	868	93
463	515	293
464	995	743
464	682	1406
464	70	581
464	871	694
464	772	186
464	46	1058
464	55	119
464	713	1217
464	30	117
464	34	0
464	473	1346
464	865	275
464	319	0
464	978	0
464	10	860
464	39	1255
464	243	673
465	33	43
465	791	641
465	146	251
465	812	181
465	458	635
465	989	319
465	274	0
465	307	0
465	430	0
465	68	68
466	909	313
466	859	84
466	677	230
466	358	908
466	113	661
466	620	473
466	594	563
466	597	25
466	49	488
466	362	58
466	858	286
466	456	492
466	645	213
466	36	705
466	586	627
466	371	266
466	126	333
466	106	1244
466	787	76
466	310	261
466	11	95
466	875	0
467	794	8
467	746	268
467	808	0
467	327	15
467	220	133
467	880	789
467	673	0
467	429	504
467	671	0
467	321	139
467	560	441
467	655	0
467	732	76
467	488	0
467	700	284
467	293	0
467	984	0
467	992	226
467	495	322
467	118	358
468	278	395
468	450	59
468	274	918
468	354	117
468	17	189
468	344	155
468	94	0
469	447	309
469	877	130
469	441	84
469	754	0
469	841	237
469	293	0
469	411	0
469	839	693
469	557	305
470	49	10
470	334	262
471	219	0
471	126	0
471	332	0
471	188	617
471	350	1254
471	672	703
472	422	93
472	893	20
472	662	291
472	978	398
472	871	97
472	902	437
472	943	0
472	10	680
472	870	236
472	506	32
472	530	333
473	866	1289
473	602	635
473	324	40
473	270	412
473	34	689
473	943	55
473	902	1177
473	656	207
473	614	776
473	869	304
473	713	666
473	978	255
473	7	564
473	662	0
473	288	350
473	335	0
473	877	0
473	46	0
473	343	228
473	115	0
473	422	456
473	944	985
473	387	700
473	240	569
474	631	0
474	795	579
474	586	0
474	418	350
474	767	340
474	4	154
474	383	234
474	147	245
474	904	238
474	704	481
475	50	99
475	275	632
476	871	544
476	183	1669
476	55	1482
476	348	1336
476	406	1109
476	865	774
476	270	166
476	343	203
476	395	187
476	866	242
477	902	304
